gene	FCH1	FCH2	FCH3	FTH1	FTH2	FTH3	FCNT1	FCNT2	FCNT3	FTNT1	FTNT2	FTNT3	MCH1	MCH2	MCH3	MTH1	MTH2	MTH3	MCNT1	MCNT2	MCNT3	MTNT1	MTNT2	MTNT3
gene:ENSTGUG00000003173	13.5687	24.6874	13.9307	14.9329	16.134	11.4052	20.842	22.8848	14.6197	18.8635	14.9601	17.0815	22.2753	18.6379	22.6009	20.0791	21.4917	18.1677	20.9974	22.4603	17.7895	15.3191	27.4	19.0844
gene:ENSTGUG00000003174	23.1628	16.5856	29.5588	19.4739	20.3831	15.9253	17.4262	25.7357	15.0414	27.9028	20.1569	26.8198	16.0104	20.004	21.7162	13.8776	12.5929	15.7187	21.1085	17.9524	16.518	25.5464	9.50767	13.8701
gene:ENSTGUG00000003175	3.30232	4.49975	6.54221	4.07658	2.01363	3.77557	3.43672	5.75447	7.37779	3.76161	2.29739	9.93813	12.8429	3.22278	4.17728	6.33503	3.69757	2.18794	13.0353	4.50396	4.59926	4.77776	13.4098	2.28164
gene:ENSTGUG00000003176	11.4475	23.7589	25.0453	23.8831	31.0369	10.6216	27.4335	27.33	16.8036	35.0384	36.8018	36.6351	12.2993	28.541	28.2114	18.4314	28.4444	26.8191	16.6552	29.9212	24.5008	18.8897	23.6102	23.145
gene:ENSTGUG00000003177	19.7645	16.4971	40.4158	26.0721	27.2187	18.0144	23.0546	31.9612	20.3595	36.331	32.6977	43.5906	19.7553	30.221	36.5978	17.1269	31.8487	29.1935	14.782	22.7891	24.4799	18.6623	13.7691	34.5852
gene:ENSTGUG00000003178	93.0982	26.2313	38.3577	67.1768	27.9708	33.023	48.9372	7.65451	168.455	25.4109	12.1674	30.7267	68.9152	60.5152	25.5106	5.49355	8.26095	13.5929	36.3318	11.4856	20.8043	42.2039	69.1483	21.8701
gene:ENSTGUG00000003179	45.145	37.9243	57.5741	55.6544	36.8684	12.668	48.1006	55.3567	54.2259	72.6457	60.3487	56.4998	48.13	46.0579	44.9808	41.3682	42.8209	41.866	51.7753	55.3349	50.9804	37.2077	44.4801	69.6588
gene:ENSTGUG00000003180	28.9299	56.0149	145.386	65.081	63.1038	60.7607	14.1721	357.093	16.466	239.986	336.71	187.953	20.2759	70.435	83.8762	177.081	372.205	95.1546	39.7822	235.72	222.367	60.7392	51.8435	215.215
gene:ENSTGUG00000003181	0.0380206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSTGUG00000003182	18.0342	16.154	44.6103	23.143	17.6665	3.58157	42.7222	39.5053	8.184	36.7413	28.1838	16.5234	28.6195	11.0209	11.9113	14.9744	14.1961	16.5903	42.3756	10.8214	16.0232	23.2324	91.8395	15.7267
gene:ENSTGUG00000003184	11.5395	9.96671	15.8217	15.5635	10.9014	6.23574	7.12677	21.4882	13.8842	13.0066	14.8941	16.3618	15.3884	10.6534	17.284	13.059	23.5283	7.76993	17.695	20.6108	17.0191	10.278	48.7791	15.379
gene:ENSTGUG00000003185	0	0.536854	0	0	0.727634	0	0	0.526511	0	0	0	0.565444	0	1.52915	0.40884	0	0.986476	0.761022	1.67466	4.54371	0	0	0.993892	0.954548
gene:ENSTGUG00000003186	21.9094	24.6437	23.6398	26.5862	27.3376	16.6625	26.0148	24.4731	18.7975	22.2905	20.5365	26.2771	24.9481	20.723	19.611	32.8031	20.5123	24.1398	24.2467	25.8748	24.2443	25.9925	20.7028	22.6129
gene:ENSTGUG00000003187	1.40509	4.99053	1.4464	1.20186	2.72907	1.23965	5.89942	6.99726	0.815485	6.77532	11.3012	8.51743	0.979572	2.99769	7.14917	4.66543	11.279	3.79237	2.05065	7.20714	5.47197	3.17958	2.45221	4.37019
gene:ENSTGUG00000003188	25.7371	20.2804	20.7317	31.3568	21.2241	11.9329	10.4434	20.3137	20.6193	14.1722	14.4689	22.0382	22.0293	18.9376	22.6688	6.76833	9.97967	14.0923	15.2101	20.2994	17.4764	13.5824	13.5358	10.7681
gene:ENSTGUG00000003189	16.7546	15.2893	15.2772	19.3846	10.4177	29.7051	13.9295	11.133	16.7653	11.0179	13.364	17.7638	23.5825	13.9074	8.82083	17.1476	17.078	11.7381	24.662	25.9556	17.814	13.1571	30.1831	16.6938
gene:ENSTGUG00000003190	5.18048	2.70222	4.50987	4.51487	4.12012	6.41123	1.02409	2.73511	5.16059	1.99101	2.03494	3.9883	2.16408	1.94592	2.81488	2.69141	2.85475	2.07378	1.85785	1.4612	2.43497	2.31439	8.40352	4.22854
gene:ENSTGUG00000003191	22.7751	37.2228	30.8016	30.5348	40.1905	21.1822	33.9337	37.4384	25.1743	40.7266	44.4906	38.09	25.8431	32.0838	33.1088	35.0012	35.433	34.4132	29.0945	41.3051	36.7773	34.3511	33.2439	38.2338
gene:ENSTGUG00000003192	37.6421	42.2296	54.3095	28.6656	25.4405	27.4391	41.8181	37.0115	53.7138	29.499	28.3468	33.0689	32.0061	35.3863	37.1728	33.8375	34.389	28.9796	31.1921	36.157	33.2282	25.1113	34.2474	33.3098
gene:ENSTGUG00000003193	0.981039	0.363301	1.35215	0	0.354738	0	0	1.23791	0.454368	0.735433	0	0.753529	0.527944	0.820274	1.22583	0	0	0	0	0	0.599676	0.46314	0.66237	0.43211
gene:ENSTGUG00000003194	1.80782	0.81837	3.23342	2.19263	1.79895	2.95758	2.33745	0.831142	2.77502	1.7377	2.18048	1.56008	1.18272	1.69179	0.94784	0.190913	2.19548	1.62752	1.25216	0	0.848336	1.14999	1.7732	1.07511
gene:ENSTGUG00000003195	31.9217	44.7343	46.6327	37.7274	43.0754	42.7924	43.8374	43.9314	29.4113	51.9408	51.2199	50.9726	35.7233	44.2767	45.4839	49.8192	44.9401	41.6747	33.4961	48.1505	44.7225	43.1497	52.3406	46.6466
gene:ENSTGUG00000003196	0.609333	0.525625	0	0	0.27869	0	0	0.311068	0	0	0.378269	0	0.255474	0	0	0	0	0	0	0	0	0	0	0
gene:ENSTGUG00000003197	27.0882	31.3129	46.6164	46.0307	31.2024	18.4986	32.1419	58.2814	37.9743	63.371	67.7854	65.3558	35.5467	42.8127	37.1186	41.1194	70.4352	37.0317	42.6026	65.8855	48.7707	39.1936	46.6433	62.0771
gene:ENSTGUG00000003198	18.233	16.4376	24.8865	18.5736	15.5439	15.1284	83.6812	54.8797	19.591	102.349	86.3028	10.283	16.105	13.5364	20.9661	269.104	181.499	29.4405	11.0597	175.441	44.0324	20.2984	20.8765	170.815
gene:ENSTGUG00000003199	13.7077	7.27261	12.4216	10.0826	9.34349	21.5561	8.68067	6.57816	15.3394	8.89334	8.11316	10.7204	22.6868	19.7833	17.2649	15.0617	16.0266	13.0982	20.883	10.6344	12.9317	28.1721	19.494	16.4825
gene:ENSTGUG00000003200	2.23847	3.5981	6.46741	2.69674	1.70227	0.661674	17.7971	2.34431	1.335	7.35208	0.780059	7.3718	6.65242	2.55282	2.70152	0.39928	2.79606	2.3107	9.8014	3.30147	0.854785	2.00181	12.8102	0.739593
gene:ENSTGUG00000003201	2.13758	10.6699	0	4.45633	3.42841	3.94566	1.41416	5.98766	5.15671	5.42102	3.62599	0	22.5932	0	0	0	0	1.78453	20.2712	5.36979	0	7.51763	0	0
gene:ENSTGUG00000003202	5.17662	2.21662	3.0583	4.43243	6.71427	3.47432	10.1033	6.79565	4.74679	6.14907	5.38841	3.86371	7.93266	3.69522	3.29365	5.58015	2.83381	2.92398	11.1342	5.59887	6.09223	2.60104	11.8513	3.56268
gene:ENSTGUG00000003203	8.92633	4.04301	7.32476	7.53147	8.88553	14.0274	2.15976	4.44909	5.78369	2.72477	3.88241	4.54558	10.5878	6.66455	5.54401	4.03416	4.20857	6.47407	8.18642	4.20504	4.53658	12.4714	6.24749	3.25492
gene:ENSTGUG00000003204	9.97441	5.64161	7.18935	5.61134	1.74493	3.46237	8.09708	7.63715	17.4158	8.87035	3.86491	4.2756	5.81884	6.76852	6.88368	4.98829	7.36365	3.93499	3.16194	4.01855	5.04118	2.6223	4.80095	9.18763
gene:ENSTGUG00000003205	44.5737	29.46	34.5414	31.1577	30.5732	19.6431	18.5307	37.8395	48.2228	30.1836	32.3574	30.5233	36.4016	34.5491	37.7461	31.3281	39.7222	29.5573	33.2349	31.305	35.257	29.7994	49.9713	37.2349
gene:ENSTGUG00000003206	4.67264	7.28779	11.9197	16.7191	11.3042	1.52572	6.26655	46.8489	6.58925	41.6624	45.9225	22.1456	10.4806	16.9047	13.0459	15.2938	14.4995	13.2253	21.9889	25.4629	32.3188	18.8664	26.1766	15.4209
gene:ENSTGUG00000003207	0.895642	1.74947	1.10131	1.13426	0.960738	0.589462	1.4206	1.55261	1.22408	1.49892	1.32863	1.61788	0.746263	1.42232	1.29224	0.944922	1.62501	1.09123	0.813582	1.21547	1.03474	0.703966	2.46799	1.35144
gene:ENSTGUG00000003208	2.6024	1.38934	1.43184	0	1.8929	3.73888	0	1.64308	0	0	0	0	1.8442	0	0	1.45023	0	0	4.26855	0	0	0	3.00566	0
gene:ENSTGUG00000003209	3.00455	8.72963	2.16701	8.04336	3.00615	0.846266	0	3.76992	6.51424	5.30597	1.59745	0	8.83397	0.622593	0.181393	0.537863	0	0	13.2435	0	0.448413	1.73267	1.05044	0
gene:ENSTGUG00000003210	0.105369	0.0380292	0	0	0.0608063	0.092939	0	0.384241	0	0	0	0.0392283	0	0.0756796	0	0	0	0	0.242894	0	0	0.641542	0.17413	0
gene:ENSTGUG00000003211	4.09925	1.93572	4.38488	5.13001	5.34588	2.28393	2.31471	4.67743	1.56101	2.87345	1.95318	4.34078	8.76772	2.29048	2.08878	2.5669	0.561746	3.96308	7.67149	0.629583	0.416942	2.77249	5.16647	0.202087
gene:ENSTGUG00000003212	24.6937	32.4871	19.0069	29.8901	23.4851	15.6032	18.4566	11.1183	17.1309	41.5059	17.3005	39.0107	23.7138	37.874	21.1079	1.43925	13.3831	21.3158	9.47817	22.0705	17.1183	11.4851	14.1976	16.479
gene:ENSTGUG00000003213	0	1.96257	2.53566	0	5.32417	0	0	0	0	0	0	0	5.17699	0	0	3.48667	4.77537	2.64342	0	0	0	1.61957	11.8727	0
gene:ENSTGUG00000003214	15.4036	19.5061	28.5784	16.6668	10.7666	11.5657	14.0397	18.0606	28.3608	17.757	13.8668	25.1615	29.4301	15.3731	19.7492	25.5118	12.0636	9.3733	33.1303	13.7366	15.805	18.0032	27.4366	8.28383
gene:ENSTGUG00000003215	124.48	143.287	129.069	132.261	109.041	77.3575	115.296	105.368	117.485	115.436	85.1687	119.401	161.131	146.745	160.659	61.1793	101.738	126.481	117.73	63.5413	70.2796	61.9394	228.159	75.0565
gene:ENSTGUG00000003216	0.163554	0.131741	0.138261	0.345139	0.418906	0.117431	0.266427	0.0883747	0.122486	0.082684	0.070786	0.203236	0.0607653	0.174327	0.271477	0.0560741	0.14768	0.0405685	0.262747	0.057719	0.0700334	0.220268	0.228445	0.028056
gene:ENSTGUG00000003217	8.79973	18.5968	15.3894	20.3637	12.5028	1.70659	15.469	37.6882	14.1505	32.115	42.6673	21.6481	12.6764	20.6413	22.7242	39.0839	52.4271	18.3404	18.1773	48.5865	38.31	14.1704	16.194	39.6706
gene:ENSTGUG00000003218	13.5403	14.4328	7.57637	6.5103	9.40473	17.9742	10.8782	6.00312	5.98464	5.50163	4.42308	12.0183	11.9427	14.8818	12.6536	14.0591	7.77853	23.4009	12.7319	8.48594	11.2058	12.2649	14.5415	13.1916
gene:ENSTGUG00000003219	11.8801	8.37233	7.36993	6.71454	4.94755	11.9893	13.8623	4.84331	10.8188	5.23228	5.61863	8.94571	11.5705	9.30548	6.77143	7.97315	11.2157	6.68223	8.16643	5.05621	4.74838	7.61889	18.7125	9.89926
gene:ENSTGUG00000003220	19.3104	21.8353	24.5736	19.4774	16.4577	1.36594	20.7353	24.6569	43.1598	19.8253	15.3021	11.3207	38.1697	32.602	15.7911	13.0109	9.21925	14.6508	29.9265	19.4783	12.0314	10.8216	60.1748	24.7233
gene:ENSTGUG00000003221	3.3831	1.73596	2.36937	2.34334	3.90182	6.31133	0.894662	2.44486	3.09081	2.11883	2.75593	2.47162	3.58535	1.89705	0.985924	2.34977	0.701761	3.29891	3.97207	2.91739	1.6074	2.5792	2.17718	1.19096
gene:ENSTGUG00000003222	25.4564	27.0667	16.3782	32.9648	34.158	23.5444	20.3563	7.1352	18.8156	10.5967	5.04797	19.4995	19.4387	24.7436	27.0878	7.0954	7.83117	36.0442	20.4652	15.7236	6.90358	25.4629	10.5061	4.80462
gene:ENSTGUG00000003223	0.170357	0.409336	0.454235	0.232316	0.44533	0.749344	0.339143	0.07731	0.109718	0.111241	0.0802698	0.179005	0.480332	0.455013	0.153955	0.0473716	0.0494947	0.362236	0.705583	0	0	0.162793	0.170033	0.0216624
gene:ENSTGUG00000003224	69.9373	66.4919	75.5454	63.969	73.6616	56.7495	64.314	77.543	74.973	72.7404	76.6074	71.5689	71.8478	65.7946	64.2558	70.7625	65.3239	58.0126	67.6485	66.0914	65.455	81.2099	116.465	80.015
gene:ENSTGUG00000003225	2.47847	4.66037	2.88947	2.44051	3.55988	1.97294	4.61679	2.54014	0.970413	3.66812	2.63305	3.49016	1.11945	2.39924	4.09025	2.98254	3.11679	2.99765	1.1301	4.23007	3.34935	2.72336	1.28774	1.99361
gene:ENSTGUG00000003226	0	0	0	16.5816	5.69421	0	0	5.23956	11.4705	0	6.14669	0	0	0	0	0	18.6921	0	0	9.5766	0	3.49332	0	5.23306
gene:ENSTGUG00000003227	3.617	6.68748	5.07577	3.63418	3.88951	2.25268	3.52843	5.30586	2.92534	4.04344	5.11667	4.41324	3.20593	8.37641	8.38575	4.37668	7.84529	8.38524	2.92847	4.96023	5.71473	5.36033	4.2811	6.24164
gene:ENSTGUG00000003228	3.64263	3.53279	2.05823	4.90418	3.94403	3.4175	2.4172	2.18705	2.5132	3.28943	2.62417	2.52058	3.94749	5.06339	3.40275	4.05451	3.34998	4.92708	7.14476	9.0387	2.38541	3.31356	1.2156	2.89272
gene:ENSTGUG00000003229	203.824	163.552	112.779	128.352	184.618	407.723	175.735	130.355	211.327	98.0433	101.359	104.697	189.285	116.487	106.937	220.078	138.44	166.835	185.542	127.35	181.136	246.929	139.182	129.209
gene:ENSTGUG00000003230	0	0.0135097	0.0378083	0	0	0.0509599	0.021866	0.0203013	0.0660047	0	0.0968424	0	0.0394223	0.0201525	0	0	0	0	0.029239	0	0.0211802	0.0269076	0.0771315	0
gene:ENSTGUG00000003231	6.98787	7.40098	7.81259	8.25949	11.3525	9.00162	6.74511	6.3829	7.00306	6.42002	6.5278	7.46832	8.41001	9.27472	6.60007	7.22543	6.86675	7.24324	8.98228	9.82939	6.02955	8.24544	12.3469	6.3995
gene:ENSTGUG00000003232	12.2702	19.816	12.9961	13.2274	12.1858	14.8601	17.3414	15.9547	9.04777	21.0906	18.0188	19.007	6.93677	15.5851	19.671	21.8428	23.2163	20.4083	8.32817	17.5168	13.8778	12.4045	7.96832	26.7379
gene:ENSTGUG00000003233	8.8882	17.1851	8.8975	16.2828	17.5909	12.7467	11.1503	4.28427	4.17316	13.032	9.894	15.9771	6.76643	12.4426	16.411	13.2969	13.6101	20.2999	5.90888	11.8978	8.45917	12.9013	3.91543	9.67971
gene:ENSTGUG00000003234	2.09854	5.0165	2.24776	4.39843	4.41735	1.74787	2.25138	2.44405	1.5759	2.2478	1.97781	3.70895	1.52857	3.7944	4.65206	3.8149	3.00238	4.97016	1.50782	4.013	1.51601	2.6479	1.59453	2.05143
gene:ENSTGUG00000003235	12.7528	13.3739	16.6903	17.8714	22.9299	13.7663	12.3305	15.9328	12.5377	16.6378	19.7992	16.2898	12.5594	15.9829	12.7859	17.3905	10.9684	14.499	15.5621	19.158	14.4863	16.2959	13.43	12.8561
gene:ENSTGUG00000003236	122.777	128.742	119.331	139.207	149.838	247.859	117.414	108.343	123.564	104.154	123.729	126.579	125.189	117.376	100.915	169.6	128.444	138.8	127.584	139.229	133.005	142.014	97.1636	118.45
gene:ENSTGUG00000003237	77.9592	95.2734	102.491	80.1903	71.7148	75.5033	89.6229	101.098	84.8942	98.7293	103.032	100.17	68.7876	85.7353	89.9744	88.0097	112.43	88.6541	77.7602	99.2864	89.5513	63.9405	74.9529	104.944
gene:ENSTGUG00000003238	271.628	209.48	266.903	181.34	212.787	479.609	232.661	177.045	225.209	206.315	233.851	277.489	216.035	204.194	223.78	172.188	210.157	212.91	193.102	182.549	223.034	320.505	184.402	226.217
gene:ENSTGUG00000003239	2.524	1.89998	6.72453	4.90706	5.31659	26.553	0.514369	3.09374	4.61998	3.03252	4.98519	4.96024	2.87593	7.92885	3.04088	2.63027	4.1017	7.70651	23.917	4.57011	2.44175	4.05345	3.35737	0.235138
gene:ENSTGUG00000003240	3.29675	2.83534	3.22246	3.35502	4.02501	2.70802	6.05796	4.91683	3.40899	3.37479	2.96009	2.59379	6.14225	3.7296	3.18222	3.04583	2.62092	2.88346	7.82965	3.37146	2.32188	3.36656	7.26144	1.72973
gene:ENSTGUG00000003241	4.86268	4.86246	6.18439	5.58962	7.61559	16.1599	4.13766	5.2485	7.02531	3.90764	5.11367	5.40401	5.87957	3.90172	4.51738	2.15491	2.3321	4.6042	3.5171	2.14037	4.24833	6.30521	5.83418	2.85818
gene:ENSTGUG00000003243	30.6426	31.6532	52.3179	39.5826	44.6977	24.1815	46.6922	46.8616	40.9962	47.3319	47.5668	58.7343	34.0943	41.6464	38.1317	30.4243	36.3018	42.0572	29.0097	39.4687	35.9785	32.2346	22.6089	43.0751
gene:ENSTGUG00000003244	439.096	256.244	325.915	224.76	280.771	916.611	346.094	251.016	613.081	268.304	299.911	280.159	356.716	287.981	284.611	270.941	341.266	229.141	324.032	244.896	295.291	321.629	438.8	305.899
gene:ENSTGUG00000003245	93.0963	67.9833	69.4255	63.3906	113.357	342.997	96.1	35.9856	76.9081	64.2871	70.6866	95.3913	90.6315	73.143	83.8043	119.979	75.3956	81.0533	86.4366	70.2725	98.9919	97.86	61.0076	66.6656
gene:ENSTGUG00000003246	56.7763	79.7491	63.7707	82.6782	104.348	78.3973	70.6076	42.6788	39.6869	48.073	47.9741	67.2368	55.8909	70.2222	60.528	76.2801	48.9008	99.8393	58.7292	61.043	59.2932	66.1061	36.9515	34.6691
gene:ENSTGUG00000003247	8.99889	10.7823	12.6528	7.61146	9.40446	2.2546	14.5204	14.0609	12.1736	12.6214	10.7605	11.6281	10.2415	10.7283	16.1668	5.47772	8.32732	11.5973	12.2635	8.84495	10.176	6.24648	17.4676	9.05352
gene:ENSTGUG00000003248	27.1359	47.4045	42.896	39.2819	24.8179	0.40932	42.7285	46.0461	27.4853	68.6828	52.4165	45.3349	35.9539	46.0666	62.1354	53.8046	67.5966	38.495	42.3909	53.1111	47.4973	25.7567	35.6089	80.8644
gene:ENSTGUG00000003249	3.76798	1.77945	2.04506	4.26549	2.01428	5.11212	2.06637	1.61215	6.64921	3.68781	4.03479	1.48847	3.79319	4.03659	1.94487	2.85894	2.74439	0.906926	1.8607	2.61254	3.94643	2.34481	4.84924	3.42678
gene:ENSTGUG00000003250	14.1377	45.2335	14.4881	21.8438	21.4488	15.4989	44.2355	27.3724	12.0575	40.9951	39.9642	33.6361	10.1225	31.0402	34.4007	48.688	45.293	31.1809	10.8335	41.2578	41.8041	22.1851	6.70059	54.4078
gene:ENSTGUG00000003251	14.0217	26.4876	16.6152	23.4453	23.9485	18.7268	12.9838	27.4273	28.3139	22.5632	21.3927	19.2387	21.6018	23.0421	24.6754	15.4233	13.4788	14.7152	16.5318	14.5725	18.4246	14.5972	28.1476	25.2633
gene:ENSTGUG00000003252	0	0	0.736791	0	0	0.466373	0.236747	0.194689	0.421217	0	0	0	0	0.393893	0	0	0	0.328115	0	0	0.268367	0.458574	0	0
gene:ENSTGUG00000003253	325.608	263.516	266.352	262.625	302.054	575.406	254.958	223.142	316.492	213.733	250.882	244.83	274.918	228.322	223.947	288.602	245.377	267.288	272.563	235.753	298.233	284.581	171.523	263.266
gene:ENSTGUG00000003254	3926.63	3104.96	4187.82	3018.21	2515.37	5998.88	3495.03	3361.81	4396.8	3313.27	3483.33	3712.49	3096.41	3494.78	3610.19	2484.63	3781.15	2702.47	2746.47	3070.46	2940.01	2979.6	4862.57	3638.92
gene:ENSTGUG00000003255	77.6883	95.9179	95.7843	88.7765	86.5083	93.7515	82.4257	93.8501	81.8585	90.3223	85.4821	88.1707	96.1974	90.2539	99.3495	96.5814	86.7878	88.6488	101.04	85.2357	74.0964	94.114	121.781	77.9322
gene:ENSTGUG00000003256	1629.66	1489.29	1114.5	1252.49	1100.26	2301.29	1226.64	1304.16	1473.9	1078.75	1222.22	1013.05	1581.37	1184.05	1151.89	1756.6	1837	1466.47	1642.08	1693.49	1621.54	1334.84	959.088	1523.09
gene:ENSTGUG00000003257	4.87653	2.01084	4.71686	3.2971	3.30448	4.41439	3.84631	2.19366	3.33883	2.33973	2.72712	3.38518	2.64814	3.21775	1.98032	1.19725	3.45996	4.75756	6.96211	1.72511	1.60658	2.53573	6.53388	4.07646
gene:ENSTGUG00000003258	37.1381	34.3298	45.6535	45.9464	46.358	23.2953	24.6185	42.3144	26.7132	52.6822	49.8486	46.5768	32.3087	34.9957	35.9157	35.3893	27.2953	32.9823	37.4557	43.409	39.1968	35.8824	19.4755	34.2479
gene:ENSTGUG00000003259	16.5714	11.6996	13.3631	19.7853	19.8219	46.5595	8.71754	6.19072	17.8629	15.7984	30.7732	10.3311	15.9108	14.1926	11.953	24.6337	12.8949	13.9096	21.0042	14.6185	25.8896	14.8864	5.14629	14.9349
gene:ENSTGUG00000003260	6.76503	2.24179	0.702409	7.57318	2.65423	1.80778	3.57345	0.321903	5.86219	0.562524	0.02667	0.243811	6.8006	6.15641	1.61717	0.0973651	0.045537	1.59806	15.0147	0.527812	0.0810885	0.987497	4.66322	0.214227
gene:ENSTGUG00000003261	15.2782	23.4786	14.9779	19.2714	27.2533	29.5223	20.9855	17.1813	13.6645	17.1092	17.6562	19.6806	17.5566	17.566	17.7934	26.6397	16.1947	22.3886	19.0243	21.2627	22.5516	25.1968	13.055	17.33
gene:ENSTGUG00000003262	9.69478	8.61998	11.9981	16.1461	11.1816	2.80312	3.59949	8.02851	10.8408	5.17851	15.266	10.8206	10.8239	12.5141	4.87099	9.47536	10.0408	8.95664	10.87	15.6916	11.6117	7.40401	17.7069	6.54557
gene:ENSTGUG00000003263	0.205308	0.883334	1.10735	0	0	0	0.10427	0.304132	0	0.152827	0.121803	0.129992	0.658764	0.196109	0.353546	0.0672377	0.174152	0.106038	0.425384	0	0.196617	0.173429	1.78982	0
gene:ENSTGUG00000003264	22.359	33.5325	40.7625	36.8242	36.9668	22.3467	23.4603	11.7818	22.9142	20.359	12.8072	29.6162	29.1994	46.2383	51.1835	17.957	21.4915	46.0831	19.19	24.221	13.1014	23.9543	20.8427	13.4787
gene:ENSTGUG00000003265	3.96396	1.63437	2.20838	2.48218	0.693813	0.776888	0.675463	3.63366	1.9362	2.1429	4.97261	0.250433	2.31048	1.02665	1.52767	1.62796	1.17691	1.54557	5.11818	2.58313	2.79148	1.6971	2.63938	1.67342
gene:ENSTGUG00000003266	2.74232	1.22692	4.74435	1.07268	2.43484	0	0.590162	1.26922	0.161018	2.60865	1.3951	1.86789	0	2.73283	1.80738	0.0976367	0	0.914942	0	0	0.140603	0.63067	0.23287	0.14851
gene:ENSTGUG00000003267	15.9291	12.9753	7.84045	7.724	5.17947	1.94107	16.61	8.38464	13.9653	10.5745	7.78528	8.33845	19.5888	11.435	15.816	8.25206	18.2632	10.1603	13.0505	5.39081	6.68604	6.72726	22.3614	14.549
gene:ENSTGUG00000003268	2.2132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSTGUG00000003269	2.52894	1.92653	4.82006	1.39084	1.82061	0	0.96966	1.27306	0.869712	2.25154	1.64642	2.62062	0.769199	2.06644	2.34349	0.281067	0.350042	1.76004	0.291277	0.701605	0.0665132	0.383084	0.560175	0.539396
gene:ENSTGUG00000003270	29.0987	56.7345	36.6391	40.7526	30.496	9.61761	46.0762	55.5239	45.8134	46.8321	43.7976	36.1292	40.8797	53.7708	65.3129	22.3918	70.2054	40.4962	39.5926	56.0526	39.7107	15.5208	105.494	51.1412
gene:ENSTGUG00000003271	136.722	126.644	131.714	67.5189	113.925	523.114	139.271	118.82	186.799	126.703	135.636	126.873	128.617	128.88	129.267	103.407	114.08	85.0158	112.013	98.4663	124.641	118.056	176.36	158.634
gene:ENSTGUG00000003272	69.1685	66.0116	67.3774	54.4394	45.1555	47.8532	52.9886	51.6629	76.3849	60.0162	50.0947	56.6729	61.8491	65.6488	62.43	54.5279	54.5583	56.0202	64.4399	53.2611	53.4135	52.6806	45.9294	60.4887
gene:ENSTGUG00000003273	692.133	297.148	453.221	397.606	523.414	1050.75	355.871	369.442	572.072	407.903	455.938	432.193	433.477	373.117	310.832	422.091	433.471	378.838	341.298	331.47	358.262	496.809	271.4	373.735
gene:ENSTGUG00000003274	27.753	70.6462	62.0524	57.87	31.8938	0.543878	55.9368	55.4596	28.9019	65.9247	34.0229	44.8183	32.6974	53.3959	71.7992	17.8791	43.1593	56.4754	26.8086	31.6903	30.3271	22.2161	23.759	22.7595
gene:ENSTGUG00000003275	30.0481	71.2354	77.5858	74.0439	35.035	2.27804	64.6182	61.5777	32.0568	74.4198	49.8816	53.3707	39.2787	68.8128	88.5272	16.7095	44.4092	64.3413	31.4649	47.0064	37.2666	19.2466	27.0349	23.1796
gene:ENSTGUG00000003276	37.8145	70.9019	42.1228	55.9064	62.2349	39.3669	58.8115	49.4456	28.9641	49.0853	56.7398	40.569	57.2862	51.5794	39.7258	104.406	41.9575	71.2552	92.3775	75.3424	70.1939	69.1059	44.5877	40.5407
gene:ENSTGUG00000003277	0.461156	0.306424	0.757801	1.08692	0.694927	0.432302	0.759148	1.23842	0.582942	0.697651	0.242086	0.92289	0.0921272	0.549466	0.626171	0.528995	1.34345	0.409853	0.337721	0.340427	0.32504	0.532808	0.638302	0.79859
gene:ENSTGUG00000003278	2.71135	2.26911	1.5276	4.60148	2.13853	1.15696	3.84818	1.76456	1.09012	3.08394	1.10203	3.13371	2.83288	1.37396	1.90412	1.54795	1.80561	1.79793	2.03027	4.76353	1.40142	1.43378	1.88599	2.10565
gene:ENSTGUG00000003279	76.9232	35.052	58.3968	61.9418	51.903	80.9785	47.4229	35.9433	73.9013	51.9341	33.2538	43.7441	72.3793	33.0488	35.4619	66.6377	42.8603	32.9468	53.0515	28.4494	38.1599	61.8505	58.1275	43.367
gene:ENSTGUG00000003280	12.7771	13.2062	14.9598	15.8621	22.3573	15.6425	12.9869	13.2254	10.8083	13.5814	15.2778	12.7052	13.7999	13.5805	12.3942	21.8183	15.4681	15.3396	16.2451	18.6028	15.0399	17.768	14.9786	15.084
gene:ENSTGUG00000003281	1.02247	2.30378	1.2469	2.2437	0	0	0	4.27264	0	0	1.57526	1.66074	1.46843	1.38262	0	0	7.58921	0	0	0	0	0.993718	23.0877	0
gene:ENSTGUG00000003282	0.166687	0.635531	0.479452	0.433404	0.49669	0	0	0	0.284672	0	1.21968	0.351503	0.439076	1.61374	0.228177	0.30994	0	0.826526	1.31386	0.903391	0.251788	0	0.403361	1.54095
gene:ENSTGUG00000003283	61.6577	57.4295	86.7369	92.7133	62.1039	2.22654	64.0021	101.578	66.4908	118.267	116.336	92.9103	73.3686	77.3135	78.5207	77.3096	66.0922	70.1849	96.606	88.6095	72.5177	59.4151	67.143	94.6818
